FID,OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
1302,1693,10006557,GENTRY RESIDENTIAL TREATMENT CENTER,2001 DYS DRIVE,CABOOL,MO,65689,NOT AVAILABLE,(417) 962-4344,STATE,OPEN,20,TEXAS,29215,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,4/20/2017,IMAGERY,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,24,0.00348782489164,7.81367364469e-07,12142.71875,427.837477727203
1303,1694,10006792,KALAMAZOO COUNTY JUVENILE HOME,1424 GULL ROAD,KALAMAZOO,MI,49048,NOT AVAILABLE,(269) 385-8550,COUNTY,OPEN,-999,KALAMAZOO,26077,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.kalcounty.com/courts/kcjh/,3/21/2018,IMAGERY,2018-03-21T00:00:00.000Z,http://www.kalcounty.com/courts/kcjh/,JUVENILE,40,0.00797908395886,1.3479767133e-06,22585.78515625,973.596179445434
1304,1695,10004062,HILLSBORO TREATMENT CENTER,10434 STATE RD BB,HILLSBORO,MO,63050,NOT AVAILABLE,(636) 797-9813,STATE,OPEN,18,JEFFERSON,29099,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,6/8/2015,IMAGERY,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,24,0.00407541179704,8.07399441535e-07,12738.03125,495.951420482182
1305,1696,10001593,SUSSEX I STATE PRISON,24414 MUSSELWHITE DR,WAVERLY,VA,23891,1111,(804) 834-9967,STATE,OPEN,1131,SUSSEX,51183,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,5/23/2017,IMAGERY,2018-01-19T00:00:00.000Z,https://vadoc.virginia.gov/facilities/,MAXIMUM,1227,0.0130949030257,1.08354759535e-05,168231.3046875,1615.20973663085
1306,1697,10001594,SUSSEX II STATE PRISON,24427 MUSSELWHITE DR,WAVERLY,VA,23891,2222,(804) 834-2678,STATE,OPEN,1258,SUSSEX,51183,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,11/3/2015,IMAGERY,2018-01-19T00:00:00.000Z,https://vadoc.virginia.gov/facilities/,MAXIMUM,1302,0.015832203183,1.1250661557e-05,174690.734375,1947.45150370702
1307,1698,10005867,HOGAN STREET REGIONAL YOUTH CENTER,1839 HOGAN STREET,SAINT LOUIS,MO,65109,NOT AVAILABLE,(314) 340-7434,STATE,OPEN,35,ST. LOUIS CITY,29510,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,11/15/2016,IMAGERY/OTHER,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,36,0.00220194798188,2.92993203784e-07,4648.81640625,273.355130982354
1308,1699,10003795,"SOUTHERN NM CORRECTIONAL FACILITY, LEVEL III UNIT",1983 JOE R SILVA BLVD,LAS CRUCES,NM,88004,0639,(575) 523-3200,STATE,OPEN,440,DONA ANA,35013,USA,922140,CORRECTIONAL INSTITUTIONS,http://cd.nm.gov/prea/prea.html,7/21/2017,IMAGERY,2017-12-18T00:00:00.000Z,http://cd.nm.gov/apd/facilities.html,MAXIMUM,480,0.0184947034379,2.18391105892e-05,319996.14453125,2262.99312328114
1309,1700,10002171,"ORANGE COUNTY DETENTION CENTER, MAIN FACILITY",3723 VISION BLVD,ORLANDO,FL,32839,NOT AVAILABLE,(407) 836-3400,COUNTY,OPEN,1000,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,2/21/2018,IMAGERY,2018-02-21T00:00:00.000Z,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,MAXIMUM,1053,0.0097388173264,3.55922592726e-06,50190.615234375,1166.11646221638
1310,1701,10001249,ROSWELL CORRECTIONAL CENTER,578 W CHICKASAW RD,HAGERMAN,NM,88232,NOT AVAILABLE,(575) 625-3100,STATE,OPEN,339,CHAVES,35005,USA,922140,CORRECTIONAL INSTITUTIONS,http://cd.nm.gov/prea/prea.html,2/18/2016,IMAGERY,2017-12-18T00:00:00.000Z,http://cd.nm.gov/apd/facilities.html,MINIMUM,340,0.00817875721307,2.46925147924e-06,36543.57421875,998.692564792578
1311,1702,10001591,WALLENS RIDGE STATE PRISON,272 DOGWOOD DR,BIG STONE GAP,VA,24219,NOT AVAILABLE,(276) 523-3310,STATE,OPEN,1062,WISE,51195,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,4/28/2016,IMAGERY,2018-01-19T00:00:00.000Z,https://vadoc.virginia.gov/facilities/,MAXIMUM,1212,0.0104385704507,7.78601819143e-06,120561.8515625,1290.45203328504
1312,1703,10002167,"ORANGE COUNTY DETENTION CENTER, PHOENIX FACILITY",3723 VISION BLVD,ORLANDO,FL,32839,NOT AVAILABLE,(407) 836-3400,COUNTY,OPEN,286,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,2/21/2018,IMAGERY,2018-02-21T00:00:00.000Z,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,NOT AVAILABLE,288,0.00435844566234,5.68127345193e-07,8011.26953125,520.425555409211
1313,1704,10004893,ELKHART COUNTY JUVENILE DETENTION CENTER,114 N 2ND ST,GOSHEN,IN,46526,NOT AVAILABLE,(574) 534-1312,COUNTY,NOT AVAILABLE,14,ELKHART,18039,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.in.gov/idoc/dys/2481.htm, http://wsbt.com/news/local/elkhart-county-moving-to-build-new-juvenile-detention-center",3/5/2018,IMAGERY,2018-03-05T00:00:00.000Z,NOT AVAILABLE,JUVENILE,17,0.000854543593345,4.29982527875e-08,712.40625,114.958552232206
1314,1705,10006456,DAPHNE CORRECTIONS CENTER,1502 US HWY 98,DAPHNE,AL,36526,NOT AVAILABLE,NOT AVAILABLE,LOCAL,OPEN,-999,BALDWIN,01003,USA,922140,CORRECTIONAL INSTITUTIONS,http://daphnepolice.org/,5/11/2018,IMAGERY,2018-05-11T00:00:00.000Z,http://daphnepolice.org/,NOT AVAILABLE,74,0.00288626394286,3.82047934516e-07,5500.30859375,347.16094588967
1315,1706,10006558,LANGSFORD HOUSE YOUTH CENTER,525 SE 2ND STREET,LEES SUMMIT,MO,64063,NOT AVAILABLE,(816) 622-0999,STATE,OPEN,8,JACKSON,29095,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,12/6/2016,IMAGERY,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,12,0.00123252682454,9.17220154455e-08,1460.81640625,153.392610998312
1316,1707,10006559,CORNERSTONE,1250 EAST BROWN SCHOOL RD,COLUMBIA,MO,65202,NOT AVAILABLE,(573) 449-3756,STATE,OPEN,12,BOONE,29019,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",6/30/2016,IMAGERY,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,10,0.00300048847124,4.14938436765e-07,6616.40625,389.736923203423
1317,1708,10005875,GREEN GABLES LODGE,275 GREEN GABLE DRIVE,MACKS CREEK,MO,65786,NOT AVAILABLE,(573) 363-5352,STATE,CLOSED,0,CAMDEN,29029,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/re/pdf/dys/youth-services-annual-report-fy16.pdf,3/15/2016,IMAGERY,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,12,0.00677986212211,1.88741786274e-06,29660.72265625,810.066216052358
1318,1709,10003781,NORTHWEST NEW MEXICO CORRECTIONAL CENTER,1700 EAST OLD HIGHWAY 66,GRANTS,NM,87020,NOT AVAILABLE,(505) 287-2941,STATE,OPEN,-999,CIBOLA,35006,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.corecivic.com/facilities,12/18/2017,IMAGERY,2017-12-18T00:00:00.000Z,http://www.corecivic.com/facilities,MAXIMUM,-999,0.00790393563953,3.90700695458e-06,59206.76171875,985.499380927357
1319,1710,10001246,GUADALUPE COUNTY CORRECTIONAL FACILITY,SOUTH HWY 54,SANTA ROSA,NM,88435,NOT AVAILABLE,(575) 472-1001,STATE,OPEN,588,GUADALUPE,35019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://cd.nm.gov/pio/docs/2013-2014_Annual_Report.pdf, https://www.geogroup.com/Locations",10/13/2017,IMAGERY/OTHER,2017-10-13T00:00:00.000Z,https://www.geogroup.com/Locations,CLOSE,600,0.0088169891777,5.10318677422e-06,77113.6484375,1099.60491828871
1320,1711,10002380,BON AIR JUVENILE CORRECTIONAL CENTER,1900 CHATSWORTH AVE,RICHMOND,VA,23235,NOT AVAILABLE,(804) 323-2550,STATE,OPEN,178,CHESTERFIELD,51041,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.djj.virginia.gov/pages/residential/residential-services.htm,11/20/2015,IMAGERY,2018-01-22T00:00:00.000Z,http://www.djj.virginia.gov/pages/residential/residential-services.htm,JUVENILE,284,0.0142572482203,8.73134800753e-06,136411.37109375,1810.7857278852
1321,1712,10002168,ORANGE COUNTY FEMALE DETENTION CENTER,3723 VISION BLVD,ORLANDO,FL,32839,NOT AVAILABLE,(407) 836-3400,COUNTY,OPEN,473,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,2/21/2018,IMAGERY,2018-02-21T00:00:00.000Z,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,MAXIMUM,652,0.00453900680052,1.00731948104e-06,14204.759765625,533.670196323036
1322,1713,10003831,KENT COUNTY CORRECTIONAL FACILITY,703 BALL AVE NE,GRAND RAPIDS,MI,49503,NOT AVAILABLE,(616) 632-6400,COUNTY,OPEN,1071,KENT,26081,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.accesskent.com/Sheriff/,3/21/2018,IMAGERY,2018-03-21T00:00:00.000Z,https://www.accesskent.com/Sheriff/,MAXIMUM,1100,0.0101919239887,2.90395843591e-06,49184.7109375,1316.51121744182
1323,1714,10003798,JAN EVANS JUVENILE JUSTICE CENTER,650 FERRARI MCLEOD BLVD,RENO,NV,89512,NOT AVAILABLE,(775) 325-7810,COUNTY,OPEN,-999,WASHOE,32031,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.washoecounty.us/juvenilesvs/index.php,4/9/2018,IMAGERY,2018-04-09T00:00:00.000Z,https://www.washoecounty.us/juvenilesvs/index.php,JUVENILE,108,0.00691381865829,1.43672454324e-06,23096.5625,856.162269235723
1324,1715,10006139,FAYETTE COUNTY JAIL,123 WEST FOURTH STREET,CONNERSVILLE,IN,47331,NOT AVAILABLE,(765) 825-1110,COUNTY,OPEN,-999,FAYETTE,18041,USA,922140,CORRECTIONAL INSTITUTIONS,http://connersvillecommunity.com/Fayette_County/Justice_System/Jail,3/5/2018,IMAGERY,2018-03-05T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.0031474768604,4.80278649586e-07,7728.75,388.333957865999
1325,1716,10006457,FOLEY CITY JAIL,200 EAST SECTION AVENUE,FOLEY,AL,36535,NOT AVAILABLE,(251) 970-3040,LOCAL,OPEN,-999,BALDWIN,01003,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cityoffoley.org/CityServices/PoliceDepartment.aspx,5/11/2018,IMAGERY,2018-05-11T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,55,0.00234495440202,3.59874427825e-07,5171.1484375,276.642179016865
1326,1717,10005863,MISSOURI HILLS CAMPUS - BISSEL HALL,13298 BELLEFONTAINE ROAD,SAINT LOUIS,MO,63138,NOT AVAILABLE,(314) 355-8088,STATE,OPEN,26,ST. LOUIS,29189,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",6/30/2016,IMAGERY/OTHER,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,20,0.000977941258364,5.67175604024e-08,902.19140625,121.882043686447
1327,1718,10003282,CENTRAL ADMISSION AND PLACEMENT UNIT,1601 OLD BON AIR RD,NORTH CHESTERFIELD,VA,23235,NOT AVAILABLE,(804) 323-2104,STATE,OPEN,-999,CHESTERFIELD,51041,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.djj.virginia.gov/pages/residential/residential-services.htm,1/22/2018,IMAGERY,2018-01-22T00:00:00.000Z,http://www.djj.virginia.gov/pages/residential/residential-services.htm,JUVENILE,-999,0.0133522733679,4.3806011372e-06,68439.98828125,1667.41205701785
1328,1719,10005866,MISSOURI HILLS CAMPUS - FORT BELLEFONTAINE,13290 BELLEFONTAINE ROAD,SAINT LOUIS,MO,63138,NOT AVAILABLE,(314) 355-7807,STATE,OPEN,24,ST. LOUIS,29189,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",6/30/2016,IMAGERY/OTHER,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,20,0.000922521306587,5.10499119915e-08,812.03125,118.415526004043
1329,1720,10005862,MISSOURI HILLS CAMPUS - LEWIS AND CLARK HALL,13311 BELLEFONTAINE ROAD,SAINT LOUIS,MO,63138,NOT AVAILABLE,(314) 355-7809,STATE,OPEN,10,ST. LOUIS,29189,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",6/30/2016,IMAGERY/OTHER,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,10,0.000894057689181,4.74416260209e-08,754.66015625,110.890878421896
1330,1721,10005854,MONTGOMERY CITY YOUTH CAMP,300 NIEDERGERKE DRIVE,MONTGOMERY CITY,MO,63361,NOT AVAILABLE,(573) 564-5262,STATE,OPEN,17,MONTGOMERY,29139,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,2/15/2017,IMAGERY/OTHER,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,36,0.00662815575249,2.48970881135e-06,39676.80859375,841.49833985602
1331,1722,10005713,LINCOLN PINES YOUTH CENTER,200 BLACK JACK PERSHING RD,CAPITAN,NM,88316,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,LINCOLN,35027,USA,922140,CORRECTIONAL INSTITUTIONS,https://cyfd.org/about-cyfd/publications-reports,12/18/2017,IMAGERY,2017-12-18T00:00:00.000Z,NOT AVAILABLE,JUVENILE,24,0.00670684151164,3.28180392379e-06,48761.1484375,813.252550955357
1332,1723,10006560,DATEMA HOUSE,918 SOUTH JEFFERSON,SPRINGFIELD,MO,65806,NOT AVAILABLE,(417) 895-6830,STATE,OPEN,11,GREENE,29077,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,4/17/2017,IMAGERY,2017-12-07T00:00:00.000Z,NOT AVAILABLE,JUVENILE,12,0.00136429192995,9.63841608753e-08,1499.45703125,163.236766398791
1333,1724,10002379,BEAUMONT JUVENILE CORRECTIONAL CENTER,3500 BEAUMONT RD,BEAUMONT,VA,23014,NOT AVAILABLE,(804) 556-3316,STATE,CLOSED,0,POWHATAN,51145,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.richmond.com/news/local/central-virginia/powhatan/powhatan-today/beaumont-correctional-in-powhatan-county-closes-its-doors/article_235360fa-57bb-11e7-aabe-27b0eec0a0bb.html,6/22/2017,IMAGERY,2018-01-22T00:00:00.000Z,http://www.djj.virginia.gov/ResidentialPages/Beaumont.aspx#beaumontvisitation,JUVENILE,284,0.02608377802,1.18637209461e-05,185720.46875,3231.73066143075
1334,1725,10002173,"ORANGE COUNTY JAIL, WHITCOMB FACILITY",3855 S JOHN YOUNG PKWY,ORLANDO,FL,32839,NOT AVAILABLE,(407) 836-3400,COUNTY,OPEN,-999,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,2/21/2018,IMAGERY,2018-02-21T00:00:00.000Z,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,NOT AVAILABLE,224,0.00265715019411,4.26272527675e-07,6011.044921875,312.485381106186
1335,1726,10006561,GIRARDOT CENTER FOR YOUTH AND FAMILIES,609 NORTH MIDDLE STREET,CAPE GIRARDEAU,MO,63701,NOT AVAILABLE,(573) 290-5680,STATE,OPEN,23,CAPE GIRARDEAU,29031,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,10/27/2016,IMAGERY/OTHER,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,24,0.0035801067085,4.26607539247e-07,6646.8671875,451.592848526048
1336,1727,10004044,RIVERBEND TREATMENT CENTER,5910 MITCHELL AVE,SAINT JOSEPH,MO,64507,NOT AVAILABLE,(816) 387-2917,STATE,OPEN,30,BUCHANAN,29021,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",6/30/2016,IMAGERY,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,30,0.00655843879463,2.2477275516e-06,36230.703125,804.05654302892
1337,1728,10003783,NM YOUTH DIAGNOSTIC DEVELOPMENT CENTER,4000 EDITH NE,ALBUQUERQUE,NM,87197,NOT AVAILABLE,(505) 841-2400,STATE,OPEN,76,BERNALILLO,35001,USA,922140,CORRECTIONAL INSTITUTIONS,https://cyfd.org/about-cyfd/publications-reports,12/18/2017,IMAGERY,2017-12-18T00:00:00.000Z,http://www.nmjustice.net/nmsc/juvenile/program.php?id=6207,JUVENILE,108,0.0136973374909,5.77237745547e-06,87452.01171875,1691.07177019284
1338,1729,10006562,MT. VERNON TREATMENT CENTER,500 STATE DRIVE,MT. VERNON,MO,65712,NOT AVAILABLE,(417) 466-0292,STATE,OPEN,31,LAWRENCE,29109,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,5/4/2017,IMAGERY,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,36,0.0062366781642,2.04188352945e-06,31729.38671875,788.696421324034
1339,1730,10001621,ROSA PARKS CENTER,211 W 12TH ST,FULTON,MO,65251,NOT AVAILABLE,(573) 592-7227,STATE,OPEN,12,CALLAWAY,29027,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,2/13/2017,IMAGERY,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,12,0.000712841416226,2.74949192193e-08,437.5390625,86.4972936383033
1340,1731,10005848,NORTHWEST REGIONAL YOUTH CENTER,4901 NORTHEAST BARRY ROAD,KANSAS CITY,MO,64156,1279,(816) 437-3656,STATE,OPEN,28,CLAY,29047,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",6/30/2016,IMAGERY,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,30,0.00661772344984,1.77381707187e-06,28383.01953125,797.34170993392
1341,1732,10000462,ORANGE COUNTY WORK RELEASE CENTER,130 W KALEY ST,ORLANDO,FL,32806,NOT AVAILABLE,(407) 836-3400,COUNTY,OPEN,46,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/jails/, http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG",2/21/2018,IMAGERY,2018-02-21T00:00:00.000Z,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,MINIMUM,308,0.00307060247459,5.68700284338e-07,8020.607421875,364.927477738131
1342,1733,10003284,CHESTERFIELD WOMEN'S DETENTION AND DIVERSION CENTER,7000 COURTHOUSE RD,CHESTERFIELD,VA,23832,NOT AVAILABLE,(804) 796-4242,STATE,OPEN,84,CHESTERFIELD,51041,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,12/3/2014,IMAGERY,2018-01-22T00:00:00.000Z,https://vadoc.virginia.gov/community/community-facilities.shtm,MINIMUM,160,0.00355001632598,6.15217208382e-07,9596.8671875,442.509488215231
1343,1734,10004070,WENDELL E SEARS YOUTH CENTER,9400 SEARS LN,POPLAR BLUFF,MO,63901,NOT AVAILABLE,(573) 840-9280,STATE,OPEN,53,BUTLER,29023,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,10/25/2016,IMAGERY,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,60,0.00747588544617,2.60966252043e-06,40419.03125,886.773863810394
1344,1735,10003256,COLD SPRINGS DETENTION AND DIVERSION CENTER,192 SPITLER CIRCLE,GREENVILLE,VA,24440,NOT AVAILABLE,(540) 569-3702,STATE,OPEN,112,AUGUSTA,51015,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,1/22/2018,IMAGERY,2018-01-22T00:00:00.000Z,https://vadoc.virginia.gov/community/community-facilities.shtm,MINIMUM,-999,0.00423068144649,1.11762678826e-06,17573.5390625,536.193010201959
1345,1736,10006867,EDWARDS COUNTY DETENTION CENTER,404 WEST AUSTIN ST,ROCKSPRINGS,TX,78880,NOT AVAILABLE,(830) 683-4104,COUNTY,OPEN,7,EDWARDS,48137,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.edwardscountysheriff.org/, https://www.tcjs.state.tx.us/index.php?linkID=325",3/1/2018,IMAGERY,2018-04-26T00:00:00.000Z,http://www.edwardscountysheriff.org/,NOT AVAILABLE,25,0.00109632039718,6.03780183687e-08,864.1015625,131.428206569689
1346,1737,10004932,FLOYD COUNTY JAIL,311 HAUSS SQUARE,NEW ALBANY,IN,47150,NOT AVAILABLE,(812) 948-5404,COUNTY,OPEN,-999,FLOYD,18043,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.fcsdin.org/,3/5/2018,IMAGERY,2018-03-05T00:00:00.000Z,https://www.fcsdin.org/,NOT AVAILABLE,234,0.00422463212441,6.90007235445e-07,10893.25390625,535.922218591818
1347,1738,10003247,HARRISONBURG DETENTION AND DIVERSION CENTER,6624 BEARD WOODS LANE,HARRISONBURG,VA,22802,NOT AVAILABLE,(540) 833-2011,STATE,OPEN,115,ROCKINGHAM,51165,USA,922140,CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/about/facts/,4/6/2016,IMAGERY,2018-01-22T00:00:00.000Z,https://vadoc.virginia.gov/community/community-facilities.shtm,MINIMUM,124,0.00656088984197,1.78691155556e-06,28306.96484375,819.220214124473
1348,1739,10006563,SIERRA OSAGE TREATMENT CENTER,9200 SEARS LANE,POPLAR BLUFF,MO,63901,NOT AVAILABLE,(573) 840-9717,STATE,OPEN,20,BUTLER,29023,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,10/26/2016,IMAGERY,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,24,0.00532723741631,1.14450653949e-06,17726.16015625,678.802713807602
1349,1740,10005864,MISSOURI HILLS CAMPUS - SPANISH LAKE,13312 BELLEFONTAINE ROAD,SAINT LOUIS,MO,63138,NOT AVAILABLE,(314) 355-2642,STATE,OPEN,24,ST. LOUIS,29189,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",6/30/2016,IMAGERY/OTHER,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,20,0.000811473680831,3.8880872702e-08,618.45703125,101.453740133487
1350,1741,10005865,MISSOURI HILLS CAMPUS - TWIN RIVERS,13290 BELLEFONTAINE ROAD,SAINT LOUIS,MO,63138,NOT AVAILABLE,(314) 355-4189,STATE,OPEN,19,ST. LOUIS,29189,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",6/30/2016,IMAGERY/OTHER,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,20,0.000755708123924,3.52648366377e-08,560.93359375,97.3546431489045
1351,1742,10004050,WAVERLY REGIONAL YOUTH CENTER,109 W KELLING AVE,WAVERLY,MO,64096,NOT AVAILABLE,(660) 493-2272,STATE,OPEN,46,LAFAYETTE,29107,USA,922140,CORRECTIONAL INSTITUTIONS,"https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/, https://dss.mo.gov/re/dysar.htm",6/30/2016,IMAGERY,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,40,0.00326407547109,5.20137008676e-07,8318.63671875,395.37439315288
1352,1743,10005887,COMMUNITY LEARNING CENTER,3990 WEST SUNSHINE STREET,SPRINGFIELD,MO,65807,NOT AVAILABLE,(417) 888-4055,STATE,OPEN,10,GREENE,29077,USA,922140,CORRECTIONAL INSTITUTIONS,https://dss.mo.gov/reports/prison-rape-elimination-act-reports/prea-audit-full-compliance-reports/,5/5/2017,IMAGERY,2017-12-08T00:00:00.000Z,NOT AVAILABLE,JUVENILE,12,0.00119533045188,7.79450620052e-08,1212.296875,145.688330390497
1353,1744,10002172,BOOKING / RELEASE CENTER,3855 SOUTH JOHN YOUNG PARKWAY,ORLANDO,FL,32839,NOT AVAILABLE,(407) 836-3400,COUNTY,OPEN,590,ORANGE,12095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,2/21/2018,IMAGERY,2018-02-21T00:00:00.000Z,http://www.orangecountyfl.net/JailInmateServices.aspx#.Wo3LVvnwbmG,MAXIMUM,592,0.00351668691268,7.42522974869e-07,10470.55078125,414.662431424854
