"","FRS_FACILITY_DETAIL_REPORT_URL","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE","FEDERAL_FACILITY_CODE","FEDERAL_AGENCY_NAME","TRIBAL_LAND_CODE","TRIBAL_LAND_NAME","CONGRESSIONAL_DIST_NUM","CENSUS_BLOCK_CODE","HUC_CODE","EPA_REGION_CODE","SITE_TYPE_NAME","LOCATION_DESCRIPTION","CREATE_DATE","UPDATE_DATE","US_MEXICO_BORDER_IND","PGM_SYS_ACRNMS","INTEREST_TYPES","NAICS_CODES","NAICS_CODE_DESCRIPTIONS","SIC_CODES","SIC_CODE_DESCRIPTIONS","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC"
"601","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605664",110070605664,"HENDRIX WIRE & CABLE","OLD WILTON ROAD","","MILFORD","HILLSBOROUGH","33011","NH","","USA","03055","","","","",2,330110162022015,1070006,1,"CONTAMINATED SITE","","16-SEP-2019 11:37:08","","","SEMS:NHD001079334","SUPERFUND (NON-NPL)","","","","",42.84,-71.69,"SEMS","",NA,"","NAD83",NA
"602","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000744525",110000744525,"HITCHINER MANUFACTURING CO., INC.","RTE 101","","MILFORD","HILLSBOROUGH","33011","NH","NEW HAMPSHIRE","USA","03055","","","","",2,330110162022022,1070006,1,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","28-FEB-2019 15:59:58","","AIR:NH0000003301100064, AIRS/AFS:3301100064, BR:NHD001078682, EIS:8213111, ICIS:38253, RCRAINFO:NHD001078682, TRIS:03055HTCHNOLDWI","AIR SYNTHETIC MINOR, ENFORCEMENT/COMPLIANCE ACTIVITY, FORMAL ENFORCEMENT ACTION, HAZARDOUS WASTE BIENNIAL REPORTER, LQG, TRI REPORTER","331512","STEEL INVESTMENT FOUNDRIES.","3324","STEEL INVESTMENT FOUNDRIES",42.83966,-71.70009,"FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"603","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605662",110070605662,"HITCHINER MFG CO INC","RTE 101","","MILFORD","HILLSBOROUGH","33011","NH","","USA","03055","","","","",2,330110162022000,1070006,1,"CONTAMINATED SITE","","16-SEP-2019 11:37:08","","","SEMS:NHD001078682","SUPERFUND (NON-NPL)","","","","",42.84,-71.69,"SEMS","",NA,"","NAD83",NA
"604","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009348768",110009348768,"HITCHINER MFG CO INC","PERRY RD","PERRY ROAD","MILFORD","HILLS","33011","NH","NEW HAMPSHIRE","UNITED STATES","03055","","","","",2,330110162022032,1070006,1,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","23-MAR-2012 16:46:20","","RCRAINFO:NHD510079221","UNSPECIFIED UNIVERSE","","","","",42.83658,-71.69654,"FRS-GEOCODE","ADDRESS MATCHING-BLOCK FACE",500,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"605","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605663",110070605663,"O. K. TOOL COMPANY","ELM STREET (RTE. 101-A)","","MILFORD","HILLSBOROUGH","33011","NH","","USA","03055","","","","",2,330110162022001,1070006,1,"CONTAMINATED SITE","","16-SEP-2019 11:37:08","","","SEMS:NHD001079318","SUPERFUND (NON-NPL)","","","","",42.84,-71.7,"SEMS","",NA,"","NAD83",NA
"606","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009259364",110009259364,"SAVAGE MUNICIPAL WATER SUPPLY","ELM ST (ROUTE 101A)","NEAR RT 101","MILFORD","HILLS","33011","NH","NEW HAMPSHIRE","UNITED STATES","03055","","","","",2,330110162022000,1070006,1,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:03:47","","ICIS:37638, SEMS:NHD980671002","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",42.8418,-71.6884,"SEMS","",NA,"","NAD83",NA
"607","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009341104",110009341104,"COAKLEY LANDFILL","480 BREAKFAST HILL RD","480 BREAKFAST HILL RD","N HAMPTON","ROCKINGHAM","33015","NH","NEW HAMPSHIRE","UNITED STATES","03862","","","","",1,330150660002008,1060003,1,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:06:29","","ICIS:21651, RCRAINFO:NHD064424153, SEMS:NHD064424153","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL, UNSPECIFIED UNIVERSE","","","","",43.001111,-70.817219,"SEMS","",NA,"","NAD83",NA
"608","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009259382",110009259382,"SYLVESTER GILSON ROAD SITE","GILSON RD","GILSON RD","NASHUA","HILLS","33011","NH","NEW HAMPSHIRE","UNITED STATES","03062","","","","",2,330110114011001,1070004,1,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","06-JUL-2016 08:24:16","","AIR:NH0000003301100116, AIRS/AFS:3301100116, ICIS:22760, ICIS:33940, SEMS:NHD099363541","AIR MINOR, FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","924110","ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS.","9511, OWNE","AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT",42.7197,-71.523111,"SEMS","",NA,"","NAD83",NA
"609","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009348740",110009348740,"SOUTH MUNICIPAL WATER SUPPLY WELL","RT. 202","RT. 202","PETERBOROUGH","HILLS","33011","NH","NEW HAMPSHIRE","UNITED STATES","03458","","","","",2,330110230003035,1070003,1,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:03:47","","ICIS:42491, SEMS:NHD980671069","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",42.8489,-71.9468,"SEMS","",NA,"","NAD83",NA
"610","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009259505",110009259505,"SOMERSWORTH SANITARY LANDFILL","BLACKWATER RD","BLACKWATER RD","SOMERSWORTH","STRAFFORD","33017","NH","NEW HAMPSHIRE","UNITED STATES","03878","","","","",1,330170830021019,1060003,1,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:03:45","","ICIS:31409, SEMS:NHD980520225","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",43.2489,-70.8845,"SEMS","",NA,"","NAD83",NA
"611","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110024907056",110024907056,"TROY MILLS LANDFILL","OFF ROCKWOOD POND RD","","TROY","CHESHIRE","33005","NH","NEW HAMPSHIRE","UNITED STATES","03465","","","","",2,330059708004078,1080201,1,"CONTAMINATED SITE","","05-JUL-2006 11:22:41","26-FEB-2016 15:03:45","","BR:NHD510177678, ICIS:6386732, RCRAINFO:NHD510177678, SEMS:NHD980520217","FORMAL ENFORCEMENT ACTION, HAZARDOUS WASTE BIENNIAL REPORTER, SUPERFUND NPL, UNSPECIFIED UNIVERSE","","","","",42.802583,-72.186944,"SEMS","",NA,"","NAD83",NA
"612","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009300096",110009300096,"PEPE FIELD SUPERFUND SITE","WOOTTON & HILLSIDE","WOOTTON & HILLSIDE","BOONTON","MORRIS","34027","NJ","NEW JERSEY","UNITED STATES","07005","","","","",11,340270411001013,2030103,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","29-FEB-2016 12:28:13","","NJ-NJEMS:66286, RCRAINFO:NJR000029504, SEMS:NJD980529598","STATE MASTER, SUPERFUND NPL, UNSPECIFIED UNIVERSE","","","","",40.912219,-74.411939,"SEMS","",NA,"","NAD83",NA
"613","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009299883",110009299883,"BRICK TOWNSHIP LANDFILL","SALLY IKE ROAD","SALLY IKE ROAD","BRICK TOWNSHIP","OCEAN","34029","NJ","NEW JERSEY","USA","08723","","","","",4,340297132021011,2040301,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","28-FEB-2019 15:59:42","","SEMS:NJD980505176","SUPERFUND NPL","","","","",40.1098,-74.1311,"SEMS","",NA,"","NAD83",NA
"614","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009324392",110009324392,"WOODLAND ROUTE 72 DUMP","RTE 72, ON SOOEY ROAD","RTE 72, ON SOOEY ROAD","CHATSWORTH","BURLINGTON","34005","NJ","NEW JERSEY","UNITED STATES","08019","","","","",3,340057047001440,2040301,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:01:07","","RCRAINFO:NJD980505879, SEMS:NJD980505879","SUPERFUND NPL, UNSPECIFIED UNIVERSE","","","","",39.821669,-74.447781,"SEMS","",NA,"","NAD83",NA
"615","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009260487",110009260487,"UNION LANDING ROAD GROUNDWATER CONTAMINATION","1017 UNION LANDING ROAD","1017 UNION LANDING ROAD","CINNAMINSON","BURLINGTON","34005","NJ","NEW JERSEY","UNITED STATES","08077","","","","",3,340057003031030,2040202,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 14:59:27","","ICIS:1602, NJ-NJEMS:63905, SEMS:NJD980785638","FORMAL ENFORCEMENT ACTION, STATE MASTER, SUPERFUND NPL","","","","",40.0175,-74.9862,"SEMS","",NA,"","NAD83",NA
"616","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009300372",110009300372,"DOVER MUNICIPAL WELL 4","272 ROUTE46","HOOEY STREET","DOVER","MORRIS","34027","NJ","NEW JERSEY","UNITED STATES","07801","","","","",11,340270448003023,2030103,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:07:28","","RCRAINFO:NJD980654131, SEMS:NJD980654131","CESQG, SUPERFUND NPL","","","","",40.8858,-74.5423,"SEMS","",NA,"","NAD83",NA
"617","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009299277",110009299277,"QUANTA RESOURCES","ONE RIVER RD","ONE RIVER RD","EDGEWATER","BERGEN","34003","NJ","NEW JERSEY","UNITED STATES","07020","","","","",9,340030130012001,2030101,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:09:21","","ICIS:38368, SEMS:NJD000606442","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",40.804306,-73.989167,"SEMS","",NA,"","NAD83",NA
"618","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009299286",110009299286,"CHEMICAL CONTROL CORP","23 SOUTH FRONT ST","23 SOUTH FRONT ST","ELIZABETH","UNION","34039","NJ","NEW JERSEY","UNITED STATES","07202","","","","",13,340390306001003,2030104,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:09:21","","ICIS:12570, NJ-NJEMS:66035, RCRAINFO:NJD981130420, SEMS:NJD000607481","FORMAL ENFORCEMENT ACTION, STATE MASTER, SUPERFUND NPL, UNSPECIFIED UNIVERSE","","","","",40.6432,-74.1935,"SEMS","",NA,"","NAD83",NA
"619","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009324418",110009324418,"NJDEP FLORENCE LAND RECONTOURING INC SLF","CEDAR LANE EXT","CEDAR LANE EXT","FLORENCE","BURLINGTON","34005","NJ","NEW JERSEY","UNITED STATES","08518","","","","",4,340057013032104,2040201,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","29-FEB-2016 12:28:13","","NJ-NJEMS:14096, NPDES:NJ0029289, SEMS:NJD980529143","ICIS-NPDES UNPERMITTED, STATE MASTER, SUPERFUND NPL","","","4953","REFUSE SYSTEMS",40.069439,-74.773611,"SEMS","",NA,"","NAD83",NA
"620","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064314905",110064314905,"ROEBLING STEEL CO.","2ND AVENUE","","FLORENCE","BURLINGTON","34005","NJ","NEW JERSEY","USA","08554","","","","",4,340057013021001,2040201,2,"CONTAMINATED SITE","","10-MAY-2015 07:48:49","23-MAY-2019 13:25:23","","ICIS:15341, SEMS:NJD073732257","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","3312","STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS), AND ROLLING MILLS",40.120831,-74.770839,"SEMS","",NA,"","NAD83",NA
"621","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605712",110070605712,"FRANKLIN BURN SITE #4","MARSHALL MILL RD","","FRANKLIN TOWNSHIP","GLOUCESTER","34015","NJ","","USA","08328","","","","",2,340155017013014,2040206,2,"CONTAMINATED SITE","","16-SEP-2019 11:37:09","","","SEMS:NJD986620656","SUPERFUND (NON-NPL)","","","","",39.592263,-75.021709,"SEMS","",NA,"","NAD83",NA
"622","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110060391400",110060391400,"MYERS PROPERTY","LOWER KINGTOWN ROAD","","FRANKLIN TOWNSHIP","HUNTERDON","34019","NJ","NEW JERSEY","USA","08822","","","","",12,340190107021034,2030105,2,"CONTAMINATED SITE","","22-SEP-2014 13:12:26","28-FEB-2019 15:30:18","","SEMS:NJD980654198","SUPERFUND NPL","","","","",40.595,-74.9404,"SEMS","",NA,"","NAD83",NA
"623","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605718",110070605718,"FRANKLIN BURN SITE #1","MARSHALL MILL ROAD","","FRANKLIN TWP","GLOUCESTER","34015","NJ","","USA","08322","","","","",2,340155017013014,2040206,2,"CONTAMINATED SITE","","16-SEP-2019 11:37:09","","","SEMS:NJ0001900430","SUPERFUND (NON-NPL)","","","","",39.593333,-75.025556,"SEMS","",NA,"","NAD83",NA
"624","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605716",110070605716,"FRANKLIN BURN SITE #2","LINCOLN AVE & STANTON AVE","","FRANKLIN TWP","GLOUCESTER","34015","NJ","","USA","08322","","","","",2,340155017012001,2040206,2,"CONTAMINATED SITE","","16-SEP-2019 11:37:09","","","SEMS:NJD986571016","SUPERFUND (NON-NPL)","","","","",39.631111,-75.027778,"SEMS","",NA,"","NAD83",NA
"625","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009300247",110009300247,"DE REWAL CHEMICAL CO.","DELAWARE RIVER DR","DELAWARE RIVER DR","FRENCHTOWN","HUNTERDON","34019","NJ","NEW JERSEY","UNITED STATES","08825","","","","",12,340190115002011,2040105,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:07:33","","ICIS:32932, SEMS:NJD980761373","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",40.5162,-75.0614,"SEMS","",NA,"","NAD83",NA
"626","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009348456",110009348456,"EMMELLS SEPTIC LANDFILL SUPERFUND SITE","128 ZURICH AVE","128 ZURICH AVE","GALLOWAY TWP","ATLANTIC","34001","NJ","NEW JERSEY","USA","08215","","","","",2,340010104013028,2040301,NA,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 14:59:27","","ICIS:5413745, NJ-NJEMS:61580, RCRAINFO:NJD980772727, SEMS:NJD980772727","FORMAL ENFORCEMENT ACTION, LQG, STATE MASTER, SUPERFUND NPL","562212","SOLID WASTE LANDFILL.","4953","REFUSE SYSTEMS",39.500694,-74.543611,"SEMS","",NA,"","NAD83",NA
"627","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605393",110070605393,"E.C. ELECTROPLATING INC.","125 CLARK STREET","","GARFIELD","BERGEN","34003","NJ","","USA","07026","","","","",9,340030215006002,2030103,2,"CONTAMINATED SITE","","16-SEP-2019 11:36:59","","","SEMS:NJD002006773","SUPERFUND (NON-NPL)","","","","",40.872746,-74.1026,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"628","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110043437750",110043437750,"GARFIELD GROUND WATER CONTAMINATION","WILLARD STREET AND PIERRE AVENUE","","GARFIELD","BERGEN","34003","NJ","NEW JERSEY","UNITED STATES","07026","","","","",9,340030216002000,2030103,2,"CONTAMINATED SITE","","03-MAY-2011 10:11:42","26-FEB-2016 15:40:22","","RCRAINFO:NJN000206317, SEMS:NJN000206317","LQG, SUPERFUND NPL","332813","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING.","","",40.871858,-74.106431,"SEMS","",NA,"","NAD83",NA
"629","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605394",110070605394,"HILLIARDS CREEK SITE","KIRKWOOD ROAD","","GIBBSBORO","CAMDEN","34007","NJ","","USA","08026","","","","",1,340076076002021,2040202,2,"CONTAMINATED SITE","","16-SEP-2019 11:36:59","","","SEMS:NJSFN0204181","SUPERFUND (NON-NPL)","","","","",39.836258,-74.971909,"SEMS","",NA,"","NAD83",NA
"630","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009341293",110009341293,"ROUTE 561 DUMP","ROUTE 561","ROUTE 561","GIBBSBORO","CAMDEN","34007","NJ","NEW JERSEY","UNITED STATES","08026","","","","",1,340076076001014,2040202,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:08:48","","ICIS:42164, SEMS:NJ0000453514","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",39.83611,-74.958333,"SEMS","",NA,"","NAD83",NA
"631","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009324481",110009324481,"UNITED STATES AVENUE BURN","UNITED STATES AVENUE","","GIBBSBORO","CAMDEN","34007","NJ","NEW JERSEY","UNITED STATES","08026","","","","",1,340076076001009,2040202,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:09:45","","ICIS:45292, NJ-NJEMS:85911, SEMS:NJ0001120799","FORMAL ENFORCEMENT ACTION, STATE MASTER, SUPERFUND NPL","","","","",39.834167,-74.963889,"SEMS","",NA,"","NAD83",NA
"632","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009300826",110009300826,"WELSBACH & GENERAL GAS MANTLE (CAMDEN RADIATION)","5 AREAS IN CAMDEN AND GLOUCESTER CITY","5 AREAS IN CAMDEN AND GLOUCESTER CITY","GLOUCESTER CITY","CAMDEN","34007","NJ","NEW JERSEY","UNITED STATES","08030","","","","",1,340076018001045,2040202,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","10-DEC-2015 22:53:50","","ICIS:33322, RADINFO:RAD200000033, SEMS:NJD986620995","FORMAL ENFORCEMENT ACTION, RAD NPL, SUPERFUND NPL","","","","",39.919722,-75.121944,"SEMS","",NA,"","NAD83",NA
"633","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605711",110070605711,"FRANKLIN BURN SITE #3","MARSHALL MILL RD","","MALAGA","GLOUCESTER","34015","NJ","","USA","08328","","","","",2,340155017034038,2040206,2,"CONTAMINATED SITE","","16-SEP-2019 11:37:09","","","SEMS:NJD986620649","SUPERFUND (NON-NPL)","","","","",39.576667,-75.051667,"SEMS","",NA,"","NAD83",NA
"634","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064314344",110064314344,"HELEN KRAMER LANDFILL","JESSUP MILL ROAD","","MANTUA TOWNSHIP","GLOUCESTER","34015","NJ","NEW JERSEY","USA","08051","","","","",2,340155007014024,2040202,2,"CONTAMINATED SITE","","10-MAY-2015 07:48:39","28-FEB-2019 15:59:46","","SEMS:NJD980505366","SUPERFUND NPL","","","","",39.7801,-75.2003,"SEMS","",NA,"","NAD83",NA
"635","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009299847",110009299847,"BURNT FLY BOG","TYLERS LANE","TYLERS LANE","MARLBORO","MONMOUTH","34025","NJ","NEW JERSEY","UNITED STATES","07746","","","","",6,340258095011035,2030104,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 14:59:46","","BR:NJD980504997, NCDB:I02#198901241576  1, RCRAINFO:NJD980504997, SEMS:NJD980504997","CESQG, COMPLIANCE ACTIVITY, HAZARDOUS WASTE BIENNIAL REPORTER, SUPERFUND NPL","","","","",40.375,-74.279169,"SEMS","",NA,"","NAD83",NA
"636","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110022861198",110022861198,"D'IMPERIO PROPERTY","RTE 322","RTE 322","MAYS LANDING","ATLANTIC","34001","NJ","NEW JERSEY","UNITED STATES","08330","","","","",2,340010114042036,2040302,2,"CONTAMINATED SITE","","13-OCT-2005 12:40:28","26-FEB-2016 15:03:25","","ICIS:2658333, ICIS:31407, ICIS:42593, RCRAINFO:NJD980529416, SEMS:NJD980529416","FORMAL ENFORCEMENT ACTION, SQG, SUPERFUND NPL","","","","",39.454439,-74.658889,"SEMS","",NA,"","NAD83",NA
"637","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009300121",110009300121,"MAYWOOD CHEMICAL CO.","RTE 17 & GROVE ST","RTE 17 & GROVE ST","MAYWOOD","BERGEN","34003","NJ","NEW JERSEY","UNITED STATES","07607","Yes","Energy: not otherwise classified","","",9,340030332003010,2030103,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","11-MAR-2019 10:35:33","","FFDOCKET:NJD980529762, ICIS:42443, RADINFO:RAD200000034, SEMS:NJD980529762","FEDERAL FACILITY HAZARDOUS WASTE DOCKET, FORMAL ENFORCEMENT ACTION, RAD NESHAPS, RAD NPL, SUPERFUND NPL","","","","",40.8964,-74.0693,"SEMS","",NA,"","NAD83",NA
"638","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009300381",110009300381,"ASBESTOS DUMP","TIFA SQUARE","TIFA SQUARE","MILLINGTON","MORRIS","34027","NJ","NEW JERSEY","UNITED STATES","07946","","","","",11,340270441012009,2030103,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","29-FEB-2016 12:28:17","","ICIS:45042, ICIS:45045, SEMS:NJD980654149","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",40.6725,-74.525561,"SEMS","",NA,"","NAD83",NA
"639","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605671",110070605671,"WHITE BRIDGE ROAD 2","1526 WHITE BRIDGE ROAD","","MILLINGTON","MORRIS","34027","NJ","","USA","07920","","","","",11,340270441023017,2030103,2,"CONTAMINATED SITE","","16-SEP-2019 11:37:08","","","SEMS:NJN000204379","SUPERFUND (NON-NPL)","","","","",40.695455,-74.506741,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"640","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110030721360",110030721360,"MONTCLAIR & WEST ORANGE RADIUM SITES","FRANKLIN AVE & VIRGINIA AVE","N/A","MONTCLAIR","ESSEX","34013","NJ","NEW JERSEY","UNITED STATES","07042","","","","",8,340130176001002,2030103,2,"CONTAMINATED SITE","","11-JUL-2007 09:36:38","29-FEB-2016 12:28:10","","ICIS:38441, NJ-NJEMS:63907, RADINFO:RAD200000032, SEMS:NJD980785653","FORMAL ENFORCEMENT ACTION, RAD NPL, STATE MASTER, SUPERFUND NPL","","","","",40.7929,-74.2257,"SEMS","",NA,"","NAD83",NA
"641","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009348474",110009348474,"MONTGOMERY TOWNSHIP HOUSING DEVELOPMENT","ROBIN DRIVE, ROUTE 206, SYCAMORE LANE","ROBIN DRIVE, ROUTE 206, SYCAMORE LANE","MONTGOMERY","SOMERSET","34035","NJ","NEW JERSEY","UNITED STATES","08558","","","","",7,340350542012006,2030105,2,"CONTAMINATED SITE","","01-MAR-2000 00:00:00","26-FEB-2016 15:07:28","","ICIS:41138, SEMS:NJD980654164","FORMAL ENFORCEMENT ACTION, SUPERFUND NPL","","","","",40.408331,-74.644169,"SEMS","",NA,"","NAD83",NA
"642","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064183930",110064183930,"IMPERIAL OIL CO., INC./CHAMPION CHEMICALS","ORCHARD RD","","MORGANVILLE","MONMOUTH","","NJ","NEW JERSEY","USA","07751","","","","",6,340258095011000,2030104,2,"CONTAMINATED SITE","","09-MAY-2015 06:53:02","26-FEB-2016 15:07:26","","SEMS:NJD980654099","SUPERFUND NPL","","","","",40.383889,-74.245831,"SEMS","",NA,"","NAD83",NA
